               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,            0.063575,            0.064242,            0.072095,             0.85917,            0.060819,            0.065042,            0.028355,            0.061077,            0.045889,            0.067144,            0.005842,            0.005842,            0.005842
                  44,            0.064177,            0.067072,            0.070563,             0.80995,            0.062153,            0.067011,            0.027528,             0.06462,            0.043852,            0.066904,            0.005743,            0.005743,            0.005743
                  45,            0.064939,            0.066103,            0.068461,             0.81905,             0.06355,            0.076306,            0.031259,            0.059978,            0.045245,            0.066706,            0.005644,            0.005644,            0.005644
                  46,            0.062286,            0.060818,            0.072495,             0.85093,             0.05948,            0.091899,            0.037728,            0.062568,            0.044649,            0.066554,            0.005545,            0.005545,            0.005545
                  47,            0.063323,            0.066201,            0.072926,             0.83554,            0.057368,            0.093341,            0.040732,            0.059668,            0.044454,            0.066269,            0.005446,            0.005446,            0.005446
                  48,            0.063803,            0.060695,            0.070918,             0.85125,            0.053653,            0.091314,            0.037334,            0.062252,            0.042861,            0.065969,            0.005347,            0.005347,            0.005347
                  49,            0.062492,            0.066154,            0.072762,             0.85324,             0.05948,            0.099898,            0.043929,            0.057949,            0.043093,            0.065689,            0.005248,            0.005248,            0.005248
                  50,            0.063407,            0.068749,            0.066967,             0.82068,             0.06651,            0.098644,            0.044083,            0.059402,            0.043812,            0.065584,            0.005149,            0.005149,            0.005149
                  51,            0.061516,            0.058242,             0.07181,              0.8524,            0.064905,            0.091797,            0.038101,            0.058056,             0.04303,            0.065455,             0.00505,             0.00505,             0.00505
                  52,            0.059525,            0.063715,            0.066192,              0.8722,            0.072042,              0.1016,            0.046348,            0.058081,            0.042507,            0.065147,            0.004951,            0.004951,            0.004951
                  53,             0.06301,             0.06417,            0.069081,             0.86382,            0.068312,             0.10618,            0.045048,            0.057033,            0.041993,            0.064999,            0.004852,            0.004852,            0.004852
                  54,            0.061244,              0.0602,            0.071787,             0.88343,            0.057886,             0.10703,            0.045972,            0.056534,            0.042136,            0.064799,            0.004753,            0.004753,            0.004753
                  55,            0.060959,            0.063583,             0.06741,             0.88404,            0.058997,             0.10454,            0.043448,            0.057927,            0.043407,            0.064563,            0.004654,            0.004654,            0.004654
                  56,            0.060691,             0.06172,            0.071679,             0.86093,            0.066057,             0.11491,            0.050103,            0.055743,            0.041886,            0.064464,            0.004555,            0.004555,            0.004555
                  57,            0.059799,            0.065354,            0.070742,              0.8692,            0.064311,             0.11602,            0.048439,            0.057095,            0.041839,            0.064151,            0.004456,            0.004456,            0.004456
                  58,            0.058936,            0.059226,            0.064722,             0.87029,            0.069093,             0.11871,            0.052881,            0.054931,             0.04059,            0.064013,            0.004357,            0.004357,            0.004357
                  59,            0.060147,            0.057496,            0.066527,               0.885,            0.066266,             0.11114,            0.049381,            0.055943,            0.041443,            0.063766,            0.004258,            0.004258,            0.004258
                  60,             0.05868,            0.067214,            0.065504,             0.88675,            0.074447,             0.11805,            0.052278,            0.054058,            0.041777,            0.063641,            0.004159,            0.004159,            0.004159
                  61,            0.058442,            0.060045,            0.070048,             0.88619,            0.074431,             0.11772,            0.051041,            0.055225,            0.040895,            0.063467,             0.00406,             0.00406,             0.00406
                  62,            0.059935,            0.060177,            0.068365,             0.86955,            0.076855,             0.13241,            0.060417,            0.054269,            0.039936,            0.063365,            0.003961,            0.003961,            0.003961
                  63,            0.057892,            0.058138,            0.067636,             0.88353,             0.07541,             0.13199,            0.062176,            0.053672,            0.041537,            0.063074,            0.003862,            0.003862,            0.003862
                  64,            0.059977,             0.05923,            0.066082,             0.87175,            0.076776,             0.13622,            0.060642,            0.055605,            0.041355,            0.062903,            0.003763,            0.003763,            0.003763
                  65,            0.057233,            0.061557,            0.068833,              0.8687,            0.073833,             0.13245,            0.063572,            0.053548,            0.040663,            0.062719,            0.003664,            0.003664,            0.003664
                  66,            0.058373,            0.065228,            0.067213,             0.86696,            0.074027,             0.13263,            0.059912,            0.054109,            0.041303,            0.062561,            0.003565,            0.003565,            0.003565
                  67,            0.056802,            0.064529,            0.065705,             0.86838,            0.074993,             0.14116,            0.064344,            0.052771,            0.040528,             0.06252,            0.003466,            0.003466,            0.003466
                  68,            0.057079,            0.059527,            0.066064,             0.86521,            0.073446,             0.13986,            0.061095,            0.053703,            0.039872,             0.06236,            0.003367,            0.003367,            0.003367
                  69,             0.05833,            0.066503,            0.067281,             0.88614,            0.075302,             0.15304,            0.070933,             0.05146,            0.040212,            0.062209,            0.003268,            0.003268,            0.003268
                  70,            0.056881,            0.063155,            0.066969,             0.90658,            0.072088,             0.15383,            0.071339,            0.051496,            0.040153,            0.062116,            0.003169,            0.003169,            0.003169
                  71,             0.05708,            0.065537,            0.069088,             0.88016,            0.082753,             0.15138,            0.073062,            0.051092,            0.039431,            0.062013,             0.00307,             0.00307,             0.00307
                  72,            0.057338,            0.066452,             0.06492,             0.86356,            0.082407,             0.15072,            0.073745,            0.050592,            0.039139,            0.061919,            0.002971,            0.002971,            0.002971
                  73,            0.056527,            0.060468,             0.06769,             0.84089,            0.089888,             0.14847,            0.071639,            0.050686,            0.039081,              0.0618,            0.002872,            0.002872,            0.002872
                  74,            0.055989,            0.062605,            0.067394,             0.85873,            0.080724,              0.1435,            0.066528,            0.051862,            0.039008,            0.061657,            0.002773,            0.002773,            0.002773
                  75,            0.056591,            0.069317,            0.067515,             0.84102,            0.083626,             0.14918,            0.070441,            0.050656,            0.038962,            0.061615,            0.002674,            0.002674,            0.002674
                  76,            0.056515,            0.060155,            0.067008,             0.83075,            0.082295,             0.15308,            0.074458,            0.051768,            0.038809,            0.061511,            0.002575,            0.002575,            0.002575
                  77,             0.05556,            0.060867,            0.066966,             0.83197,            0.082709,             0.15563,            0.077202,            0.049754,            0.038568,             0.06145,            0.002476,            0.002476,            0.002476
                  78,            0.055395,            0.056881,            0.065488,             0.83101,            0.081754,             0.15739,            0.076897,            0.051031,            0.038805,            0.061319,            0.002377,            0.002377,            0.002377
                  79,            0.053058,            0.055525,            0.069944,             0.82901,            0.083253,             0.15787,            0.080069,            0.049485,            0.038745,             0.06121,            0.002278,            0.002278,            0.002278
                  80,            0.051937,            0.055353,            0.068339,             0.83591,             0.08556,             0.15811,            0.079326,            0.050011,            0.038522,            0.061079,            0.002179,            0.002179,            0.002179
                  81,            0.054852,            0.060334,            0.067028,             0.85404,            0.083971,             0.16523,            0.081088,             0.04921,            0.038517,            0.060975,             0.00208,             0.00208,             0.00208
                  82,             0.05498,            0.060521,            0.065234,             0.85124,            0.091551,             0.16304,            0.079725,            0.049637,            0.038676,            0.060924,            0.001981,            0.001981,            0.001981
                  83,            0.053824,             0.06117,             0.06551,              0.8482,            0.086829,             0.16292,            0.078771,            0.049264,            0.038164,              0.0608,            0.001882,            0.001882,            0.001882
                  84,            0.054088,            0.060676,            0.068948,             0.85064,            0.091743,             0.16945,            0.084101,            0.049352,            0.038043,            0.060752,            0.001783,            0.001783,            0.001783
                  85,            0.054174,            0.058318,            0.066938,              0.8535,            0.086948,             0.16768,            0.083759,            0.048963,            0.037748,            0.060678,            0.001684,            0.001684,            0.001684
                  86,            0.054194,            0.057404,            0.064952,             0.85293,            0.090109,             0.17082,            0.085401,            0.048848,             0.03796,            0.060626,            0.001585,            0.001585,            0.001585
                  87,            0.053554,            0.066095,            0.065871,             0.85341,            0.090047,             0.17087,            0.085477,            0.048716,            0.038109,            0.060592,            0.001486,            0.001486,            0.001486
                  88,            0.055278,            0.061575,            0.069203,             0.85067,             0.08522,             0.17361,            0.087304,             0.04853,            0.038198,             0.06053,            0.001387,            0.001387,            0.001387
                  89,            0.055105,            0.065192,            0.063724,             0.85107,             0.08716,             0.18079,            0.088249,             0.04846,             0.03833,            0.060475,            0.001288,            0.001288,            0.001288
                  90,            0.054113,            0.058376,            0.067339,             0.82776,            0.094654,             0.18028,             0.09008,            0.048515,            0.037755,            0.060395,            0.001189,            0.001189,            0.001189
                  91,            0.053161,            0.062614,            0.068901,             0.83641,            0.093976,             0.17677,            0.088559,             0.04823,            0.037531,            0.060324,             0.00109,             0.00109,             0.00109
                  92,            0.054262,             0.06064,            0.066774,             0.79691,             0.11104,             0.18167,            0.090079,            0.048162,             0.03756,            0.060278,            0.000991,            0.000991,            0.000991
                  93,            0.053368,            0.057733,            0.068167,             0.79053,             0.10844,             0.17709,            0.089967,            0.048096,            0.037591,            0.060229,            0.000892,            0.000892,            0.000892
                  94,             0.05305,            0.054873,            0.064962,             0.81862,             0.10351,             0.17137,            0.087688,            0.048033,            0.037469,            0.060203,            0.000793,            0.000793,            0.000793
                  95,            0.051841,            0.054112,            0.067503,             0.85128,            0.088334,             0.17172,            0.087817,            0.047753,             0.03713,            0.060123,            0.000694,            0.000694,            0.000694
                  96,            0.052284,            0.057648,            0.063879,             0.85196,            0.091288,             0.16953,            0.085714,            0.047654,            0.037301,            0.060082,            0.000595,            0.000595,            0.000595
                  97,            0.052528,            0.058728,            0.065304,             0.85928,            0.083363,             0.16721,            0.083163,            0.047634,            0.037212,            0.060053,            0.000496,            0.000496,            0.000496
                  98,             0.05389,            0.058154,            0.062207,             0.85581,            0.082662,             0.16671,            0.084827,            0.047525,            0.037326,            0.060049,            0.000397,            0.000397,            0.000397
                  99,            0.053527,            0.059725,             0.06355,             0.85269,             0.08341,             0.16768,            0.085957,            0.047576,            0.037239,            0.060029,            0.000298,            0.000298,            0.000298
                 100,            0.060397,            0.064398,            0.066056,             0.82783,            0.078243,             0.11779,            0.040632,            0.064463,            0.041956,            0.060145,                0.01,                0.01,                0.01
                 101,            0.067853,              0.0596,            0.066271,             0.75794,             0.10209,             0.14509,            0.063066,            0.060628,            0.037408,            0.060326,             0.00835,             0.00835,             0.00835
                 102,            0.064958,            0.060072,            0.063835,             0.81587,            0.085837,             0.13736,              0.0526,            0.060527,            0.036963,            0.060399,           0.0083335,           0.0083335,           0.0083335
                 103,            0.063906,            0.059925,            0.067083,             0.84621,            0.071674,             0.13251,            0.060284,            0.062207,            0.038535,            0.060328,            0.008317,            0.008317,            0.008317
                 104,            0.065537,            0.056254,            0.068036,             0.78212,            0.097318,             0.15981,            0.072667,            0.055798,            0.038054,            0.060373,           0.0083005,           0.0083005,           0.0083005
                 105,            0.066946,            0.059861,             0.06384,             0.83983,              0.0677,             0.12578,            0.051092,            0.064712,            0.037564,            0.060173,            0.008284,            0.008284,            0.008284
                 106,            0.067585,            0.060311,            0.064803,              0.7657,             0.10763,             0.14389,            0.064929,            0.057435,            0.038157,             0.06041,           0.0082675,           0.0082675,           0.0082675
                 107,            0.063181,            0.063545,            0.066963,             0.79581,            0.095803,             0.12863,            0.049117,            0.059835,            0.038769,            0.060266,            0.008251,            0.008251,            0.008251
                 108,            0.064777,             0.05832,            0.064532,             0.75661,              0.1003,             0.13043,            0.056588,            0.059537,            0.037013,            0.060238,           0.0082345,           0.0082345,           0.0082345
                 109,            0.065712,            0.060369,            0.066281,              0.8063,            0.082856,             0.13246,            0.058183,            0.058403,            0.037861,            0.060431,            0.008218,            0.008218,            0.008218
                 110,            0.061566,            0.063886,             0.06506,             0.77018,             0.12741,             0.14208,             0.06548,            0.056004,            0.038138,            0.060216,           0.0082015,           0.0082015,           0.0082015
                 111,            0.059824,            0.056687,             0.06709,              0.7656,             0.11141,             0.14526,            0.069272,              0.0555,            0.039009,            0.060071,            0.008185,            0.008185,            0.008185
                 112,            0.063374,            0.061327,             0.06545,             0.78246,             0.11137,             0.14468,            0.061223,            0.058115,            0.038885,            0.060287,           0.0081685,           0.0081685,           0.0081685
                 113,            0.063035,            0.057644,            0.066723,             0.77044,             0.11943,             0.13886,            0.054276,            0.057145,             0.03906,            0.060091,            0.008152,            0.008152,            0.008152
                 114,            0.063154,            0.055274,            0.065373,             0.77654,             0.11841,             0.14084,              0.0693,            0.056062,            0.037499,            0.059756,           0.0081355,           0.0081355,           0.0081355
                 115,            0.063013,            0.055065,            0.063745,             0.76717,             0.11769,             0.13056,            0.054326,             0.06179,            0.037177,            0.059332,            0.008119,            0.008119,            0.008119
                 116,            0.064758,            0.063227,             0.06357,             0.78074,             0.10998,             0.14523,            0.065895,            0.055488,            0.037283,             0.05926,           0.0081025,           0.0081025,           0.0081025
                 117,            0.059546,            0.060265,            0.063347,             0.82116,             0.11348,             0.15583,            0.072976,            0.056682,            0.037707,            0.059044,            0.008086,            0.008086,            0.008086
                 118,            0.063075,            0.055736,            0.063788,             0.80434,             0.11482,             0.15078,            0.067331,            0.058275,            0.036792,            0.058876,           0.0080695,           0.0080695,           0.0080695
                 119,            0.063462,            0.056457,            0.066471,             0.80293,             0.10505,              0.1617,            0.074436,            0.056472,            0.037475,            0.058873,            0.008053,            0.008053,            0.008053
                 120,            0.061282,            0.061936,            0.062909,             0.80384,             0.11077,             0.15418,            0.073294,             0.05391,            0.037929,            0.058584,           0.0080365,           0.0080365,           0.0080365
                 121,            0.062176,            0.056479,            0.064608,             0.80038,             0.10611,             0.14973,            0.060124,            0.059578,            0.037039,            0.058315,             0.00802,             0.00802,             0.00802
                 122,            0.062694,            0.058844,            0.064787,             0.82224,            0.097698,             0.16288,             0.07764,            0.053181,            0.037336,            0.058498,           0.0080035,           0.0080035,           0.0080035
                 123,            0.061281,            0.058585,              0.0638,             0.87841,            0.079973,             0.14527,            0.053645,            0.059779,            0.037534,            0.057973,            0.007987,            0.007987,            0.007987
                 124,            0.060912,            0.052928,            0.068595,             0.86019,            0.083962,             0.15207,            0.075043,            0.053821,            0.036679,             0.05793,           0.0079705,           0.0079705,           0.0079705
                 125,            0.063001,            0.052363,            0.066273,             0.89714,            0.079423,             0.14105,            0.052409,            0.059429,            0.038426,            0.057682,            0.007954,            0.007954,            0.007954
                 126,            0.059987,            0.059233,            0.062974,             0.85907,            0.095469,             0.17054,            0.081166,            0.052988,            0.037071,            0.057501,           0.0079375,           0.0079375,           0.0079375
                 127,            0.059987,            0.050656,             0.06155,             0.90252,            0.079205,             0.15519,            0.064022,            0.060131,            0.038529,            0.057223,            0.007921,            0.007921,            0.007921
                 128,            0.060417,            0.050129,            0.064899,             0.82492,             0.10101,             0.16427,             0.07743,            0.053999,            0.036747,             0.05722,           0.0079045,           0.0079045,           0.0079045
                 129,            0.059798,             0.05985,            0.062286,             0.83209,            0.099854,             0.16589,            0.076558,            0.058801,            0.036279,            0.057031,            0.007888,            0.007888,            0.007888
                 130,            0.061581,            0.057374,            0.061544,             0.86323,             0.10092,             0.18504,            0.092541,            0.054368,            0.037081,            0.057004,           0.0078715,           0.0078715,           0.0078715
                 131,            0.060206,            0.057683,            0.062706,             0.78263,             0.13465,             0.18928,             0.09285,            0.055577,            0.036991,            0.056952,            0.007855,            0.007855,            0.007855
                 132,            0.059013,            0.052724,            0.065417,             0.80594,             0.11213,             0.19142,            0.095028,            0.054507,            0.037535,            0.057056,           0.0078385,           0.0078385,           0.0078385
                 133,            0.059134,             0.05384,            0.064356,             0.79027,             0.12576,             0.19331,            0.074052,            0.058131,            0.037134,            0.056726,            0.007822,            0.007822,            0.007822
                 134,            0.060025,            0.056968,            0.061523,             0.84084,             0.10985,             0.18494,            0.085742,            0.053304,            0.037794,            0.056713,           0.0078055,           0.0078055,           0.0078055
                 135,            0.060899,            0.055232,            0.059995,             0.81095,             0.11605,             0.17208,            0.061644,            0.057816,            0.036513,            0.056572,            0.007789,            0.007789,            0.007789
                 136,            0.058135,            0.057212,            0.066165,             0.82861,             0.13191,             0.20539,            0.091098,            0.052744,            0.036666,            0.056607,           0.0077725,           0.0077725,           0.0077725
                 137,            0.057637,            0.054572,            0.062591,             0.85041,             0.11965,             0.20457,             0.08013,             0.05423,            0.036978,            0.056264,            0.007756,            0.007756,            0.007756
                 138,            0.060053,            0.058463,            0.059688,             0.83506,             0.12747,             0.19823,            0.088294,             0.05463,            0.036758,            0.056142,           0.0077395,           0.0077395,           0.0077395
                 139,             0.05991,            0.058544,            0.062671,             0.83645,             0.12697,             0.20108,            0.086244,            0.052927,            0.035499,            0.056124,            0.007723,            0.007723,            0.007723
                 140,            0.056085,            0.057877,            0.060193,             0.84108,             0.12976,             0.19478,            0.083494,              0.0528,            0.036148,            0.055946,           0.0077065,           0.0077065,           0.0077065
                 141,            0.058652,            0.053505,            0.060197,             0.83504,             0.12928,             0.18075,            0.085599,            0.055393,            0.035203,            0.055974,             0.00769,             0.00769,             0.00769
                 142,            0.060417,            0.053704,            0.059885,              0.8244,             0.11987,             0.17495,            0.078803,            0.053515,            0.035953,            0.055966,           0.0076735,           0.0076735,           0.0076735
                 143,            0.057108,            0.053899,            0.062367,             0.84534,             0.11666,             0.18564,            0.087402,            0.052569,            0.035573,             0.05579,            0.007657,            0.007657,            0.007657
                 144,            0.057979,            0.056341,            0.060698,              0.8308,             0.11953,             0.18272,            0.079527,            0.055441,            0.036136,            0.055625,           0.0076405,           0.0076405,           0.0076405
                 145,            0.059355,            0.055914,            0.059124,             0.83249,             0.13863,             0.19994,            0.096746,            0.051384,            0.035793,            0.055714,            0.007624,            0.007624,            0.007624
                 146,            0.055027,            0.051211,            0.063994,             0.83429,             0.12958,             0.19207,            0.086775,             0.05289,            0.036654,            0.055691,           0.0076075,           0.0076075,           0.0076075
                 147,            0.057278,            0.055845,            0.063921,             0.84288,             0.13295,              0.2047,            0.094574,            0.052885,            0.036711,            0.055615,            0.007591,            0.007591,            0.007591
                 148,            0.058486,            0.051741,             0.06127,             0.84063,             0.13902,             0.18964,            0.085059,            0.052684,             0.03639,            0.055319,           0.0075745,           0.0075745,           0.0075745
                 149,            0.056694,            0.055849,            0.063455,             0.83923,             0.13388,             0.19887,            0.092203,            0.051934,            0.036156,            0.054897,            0.007558,            0.007558,            0.007558
                 150,            0.057285,            0.059601,            0.058516,             0.84471,             0.13497,             0.19743,            0.089599,            0.052771,            0.035309,            0.054739,           0.0075415,           0.0075415,           0.0075415
                 151,            0.055578,            0.049423,            0.063168,             0.85625,             0.13013,             0.20194,            0.094637,            0.050956,             0.03597,            0.054583,            0.007525,            0.007525,            0.007525
                 152,            0.056399,            0.053703,            0.057107,             0.84592,             0.12313,             0.18801,            0.081293,            0.056528,            0.036404,            0.054329,           0.0075085,           0.0075085,           0.0075085
                 153,            0.060951,            0.054579,            0.060089,             0.85018,             0.11882,             0.18902,            0.086722,            0.052178,             0.03574,            0.054434,            0.007492,            0.007492,            0.007492
                 154,            0.058147,            0.051459,            0.063033,             0.86144,             0.13032,             0.19929,            0.091979,            0.053149,            0.035898,            0.054185,           0.0074755,           0.0074755,           0.0074755
                 155,            0.058456,             0.05474,            0.058299,              0.8673,             0.13233,             0.20643,            0.098571,            0.052605,            0.035638,            0.054097,            0.007459,            0.007459,            0.007459
                 156,            0.059267,            0.052086,            0.061944,             0.83772,             0.13817,             0.19189,            0.090299,            0.053791,            0.036215,            0.054046,           0.0074425,           0.0074425,           0.0074425
                 157,            0.056427,            0.056011,             0.06153,             0.85886,             0.12654,             0.21155,             0.10624,            0.051213,            0.036262,            0.053887,            0.007426,            0.007426,            0.007426
                 158,            0.057074,            0.051121,            0.055972,             0.84735,             0.13217,             0.20507,            0.085011,            0.055574,            0.035362,              0.0537,           0.0074095,           0.0074095,           0.0074095
                 159,            0.058498,            0.049572,            0.057054,             0.83526,              0.1314,              0.2115,             0.10545,            0.051121,            0.035567,            0.053654,            0.007393,            0.007393,            0.007393
                 160,             0.05674,            0.058125,            0.056578,             0.83802,             0.12962,             0.21668,            0.091537,            0.053751,            0.036823,            0.053371,           0.0073765,           0.0073765,           0.0073765
                 161,            0.055958,            0.052286,             0.06024,             0.85499,             0.14163,             0.21609,             0.10935,            0.050362,             0.03557,             0.05322,             0.00736,             0.00736,             0.00736
                 162,            0.057284,            0.052251,              0.0595,             0.87599,             0.12072,             0.21589,            0.094449,            0.053293,            0.035674,            0.053061,           0.0073435,           0.0073435,           0.0073435
                 163,            0.055791,            0.050409,            0.059043,             0.86773,             0.12929,             0.22177,             0.10532,            0.050078,            0.034978,            0.052992,            0.007327,            0.007327,            0.007327
                 164,            0.057142,            0.051943,            0.058295,             0.84808,             0.14238,             0.21936,             0.10261,            0.052853,            0.036361,            0.052559,           0.0073105,           0.0073105,           0.0073105
                 165,            0.055144,            0.054874,            0.059974,             0.84636,              0.1357,             0.21198,             0.10139,            0.051078,            0.035261,            0.052489,            0.007294,            0.007294,            0.007294
