               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,             0.10023,            0.081995,            0.097422,          0.00014268,           0.0034127,           8.637e-05,          1.6193e-05,             0.10305,            0.053593,             0.10799,            0.008416,            0.008416,            0.008416
                  18,             0.10095,            0.077656,            0.096814,          4.7569e-05,            0.003327,          3.6066e-05,          1.0586e-05,             0.10124,            0.055069,            0.099234,            0.008317,            0.008317,            0.008317
                  19,             0.10038,            0.078361,             0.09735,           0.0003266,           0.0035077,           0.0001744,          5.1003e-05,             0.10224,            0.054931,              0.1034,            0.008218,            0.008218,            0.008218
                  20,             0.10079,            0.082517,            0.096333,          0.00040467,           0.0042285,           0.0002289,          4.8323e-05,              0.1004,            0.055503,            0.096427,            0.008119,            0.008119,            0.008119
                  21,            0.099161,            0.077246,            0.094966,          3.9254e-05,           0.0038816,             2.7e-05,          7.4027e-06,            0.099603,            0.055438,            0.093855,             0.00802,             0.00802,             0.00802
                  22,            0.099699,            0.080835,            0.094936,          0.00030887,           0.0052609,          0.00024045,          3.0849e-05,             0.09954,            0.055442,            0.091935,            0.007921,            0.007921,            0.007921
                  23,            0.099683,            0.080363,            0.093816,             0.83105,           0.0001109,          4.0491e-05,          9.6521e-06,             0.10081,            0.055323,            0.093315,            0.007822,            0.007822,            0.007822
                  24,            0.099273,            0.072265,            0.093532,          0.00022867,           0.0082899,          0.00059963,          0.00012128,            0.099987,            0.055794,            0.092022,            0.007723,            0.007723,            0.007723
                  25,              0.0996,            0.074881,            0.094412,             0.58291,           0.0035211,           0.0035264,          0.00041959,            0.099405,            0.055942,            0.092751,            0.007624,            0.007624,            0.007624
                  26,            0.097124,            0.083893,            0.089484,             0.56951,           0.0035211,           0.0035483,          0.00047391,            0.099011,            0.056531,            0.091235,            0.007525,            0.007525,            0.007525
                  27,            0.098908,            0.070497,            0.088579,             0.46747,           0.0035211,           0.0012909,           0.0003484,            0.098469,            0.056862,            0.089868,            0.007426,            0.007426,            0.007426
                  28,            0.098169,            0.071039,            0.091634,             0.27026,           0.0035211,           0.0019272,          0.00040722,            0.097736,            0.056621,            0.088614,            0.007327,            0.007327,            0.007327
                  29,            0.097222,            0.083766,            0.089807,          3.9493e-05,           0.0054896,           6.605e-05,          1.5236e-05,            0.097094,            0.056632,            0.087293,            0.007228,            0.007228,            0.007228
                  30,            0.098672,            0.080595,            0.088289,             0.24063,           0.0037429,           0.0036256,          0.00036928,             0.09673,            0.057259,            0.086818,            0.007129,            0.007129,            0.007129
                  31,            0.098139,            0.079974,             0.08786,             0.34281,           0.0035211,           0.0018436,          0.00046067,            0.096801,            0.057035,            0.087277,             0.00703,             0.00703,             0.00703
                  32,            0.097103,             0.07418,            0.090234,             0.28679,           0.0035211,           0.0018244,          0.00029853,            0.097224,            0.056754,            0.087693,            0.006931,            0.006931,            0.006931
                  33,            0.096198,            0.078579,            0.089468,             0.26791,          0.00016635,          0.00013336,          3.0324e-05,            0.097124,            0.056693,            0.087553,            0.006832,            0.006832,            0.006832
                  34,            0.097091,            0.081619,              0.0862,             0.33862,          0.00060996,          0.00012318,          3.5747e-05,            0.096932,            0.056823,            0.086717,            0.006733,            0.006733,            0.006733
                  35,            0.097435,            0.079042,            0.085648,             0.18339,          0.00094266,          9.7246e-05,           2.365e-05,             0.09625,            0.057137,            0.085896,            0.006634,            0.006634,            0.006634
                  36,            0.095519,            0.082537,            0.088848,             0.23963,          0.00049906,          8.7953e-05,           2.071e-05,            0.096049,            0.057416,            0.085562,            0.006535,            0.006535,            0.006535
                  37,            0.095525,            0.080965,            0.087937,             0.21149,          0.00094266,          8.1751e-05,          1.8524e-05,            0.095692,            0.057003,            0.085138,            0.006436,            0.006436,            0.006436
                  38,            0.096681,            0.086018,            0.084303,          4.8032e-05,           0.0067095,          6.9229e-05,          1.8762e-05,            0.095622,            0.057034,            0.085205,            0.006337,            0.006337,            0.006337
                  39,            0.096743,            0.084136,            0.087728,          4.4104e-05,           0.0062659,           6.144e-05,          1.5421e-05,            0.095344,            0.057538,            0.084797,            0.006238,            0.006238,            0.006238
                  40,            0.094492,            0.083107,            0.085312,          4.7236e-05,           0.0066541,          7.0947e-05,          1.6264e-05,            0.095343,            0.057222,            0.084734,            0.006139,            0.006139,            0.006139
                  41,            0.095908,            0.076209,            0.083582,          0.00084699,           0.0080477,            0.000757,          9.0564e-05,            0.095162,            0.057317,            0.084688,             0.00604,             0.00604,             0.00604
                  42,            0.095692,            0.080611,            0.082903,          0.00094642,           0.0078259,          0.00082418,          9.5713e-05,            0.094963,            0.057659,            0.084213,            0.005941,            0.005941,            0.005941
                  43,            0.095192,            0.078204,            0.085314,             0.21163,          0.00066541,          9.4421e-05,          2.2194e-05,            0.094993,            0.058097,            0.084148,            0.005842,            0.005842,            0.005842
                  44,            0.095439,            0.080996,            0.085641,             0.24028,          0.00038816,          0.00013994,          3.7604e-05,            0.094648,              0.0576,            0.083791,            0.005743,            0.005743,            0.005743
                  45,            0.095311,            0.081023,            0.082407,             0.25389,          0.00044361,          0.00011302,          2.9518e-05,            0.094523,            0.057697,            0.083453,            0.005644,            0.005644,            0.005644
                  46,            0.094067,             0.07412,             0.08519,           0.0023937,           0.0076453,           0.0016434,          0.00017942,            0.094355,            0.058332,            0.083171,            0.005545,            0.005545,            0.005545
                  47,            0.093833,            0.083251,            0.086442,           0.0023947,           0.0077007,           0.0016333,          0.00017765,             0.09425,            0.057836,            0.083382,            0.005446,            0.005446,            0.005446
                  48,            0.095433,            0.076559,            0.085789,             0.15522,           0.0013863,          0.00010403,          3.0347e-05,            0.094185,            0.057548,            0.083089,            0.005347,            0.005347,            0.005347
                  49,            0.093938,            0.083144,            0.086291,           0.0015578,           0.0096276,           0.0020055,          0.00029429,            0.094044,            0.057525,            0.082663,            0.005248,            0.005248,            0.005248
                  50,             0.09465,            0.087765,            0.080306,             0.30151,           0.0042073,           0.0011634,          0.00020397,            0.094165,             0.05792,            0.082599,            0.005149,            0.005149,            0.005149
                  51,            0.093497,            0.072832,            0.085799,             0.29597,           0.0032161,          0.00019802,          6.6943e-05,            0.094029,            0.058089,            0.082359,             0.00505,             0.00505,             0.00505
                  52,            0.093135,            0.081131,            0.080629,             0.23963,           0.0034934,          0.00019753,          6.0289e-05,            0.093844,              0.0587,            0.082201,            0.004951,            0.004951,            0.004951
                  53,            0.095391,             0.08185,            0.083249,          0.00023221,           0.0090096,           0.0002612,          8.4621e-05,            0.093698,            0.058481,            0.082108,            0.004852,            0.004852,            0.004852
                  54,            0.094894,            0.077332,            0.085022,          0.00065784,           0.0093766,           0.0013717,          0.00018426,            0.093463,            0.058204,             0.08199,            0.004753,            0.004753,            0.004753
                  55,            0.094038,            0.081862,            0.081198,          0.00087594,           0.0086919,           0.0015186,           0.0001661,            0.093387,            0.058564,            0.082006,            0.004654,            0.004654,            0.004654
                  56,             0.09439,            0.078271,             0.08572,          0.00076163,            0.010479,           0.0014931,          0.00030979,            0.093349,            0.058217,            0.082269,            0.004555,            0.004555,            0.004555
                  57,            0.093333,            0.085527,            0.085624,           0.0010098,            0.011595,           0.0016683,          0.00023053,            0.093106,            0.058502,             0.08212,            0.004456,            0.004456,            0.004456
                  58,             0.09333,            0.075099,            0.079786,          0.00067492,            0.010826,            0.001433,          0.00033334,            0.092743,            0.058659,            0.081775,            0.004357,            0.004357,            0.004357
                  59,            0.093536,            0.075332,            0.081773,          0.00062614,            0.012959,           0.0015197,          0.00022907,            0.092727,            0.058949,            0.081692,            0.004258,            0.004258,            0.004258
                  60,            0.092493,            0.089236,            0.081305,          0.00051956,            0.011852,           0.0004471,          0.00010577,            0.092681,            0.058971,            0.081742,            0.004159,            0.004159,            0.004159
                  61,            0.092797,            0.079534,            0.084288,          0.00046446,            0.011194,          0.00043353,          0.00011281,            0.092375,            0.058986,            0.081424,             0.00406,             0.00406,             0.00406
                  62,            0.093688,            0.077265,            0.082567,             0.43687,           0.0029389,          0.00026735,          7.1364e-05,            0.092288,            0.058489,             0.08136,            0.003961,            0.003961,            0.003961
                  63,            0.092074,            0.077585,            0.081798,             0.40885,           0.0018299,           0.0002647,          7.7556e-05,            0.092169,            0.058291,            0.081182,            0.003862,            0.003862,            0.003862
                  64,            0.093289,            0.077012,            0.081671,          0.00087349,            0.013654,          0.00076652,          0.00030059,            0.092253,            0.058591,            0.081203,            0.003763,            0.003763,            0.003763
                  65,            0.092803,             0.08297,            0.083693,             0.21137,           0.0064323,          0.00026032,          8.0792e-05,            0.092088,            0.058262,            0.081237,            0.003664,            0.003664,            0.003664
                  66,            0.093044,            0.087895,            0.083126,          0.00036824,            0.011677,          0.00036896,          9.3876e-05,            0.091926,            0.058084,            0.081306,            0.003565,            0.003565,            0.003565
                  67,            0.091655,            0.086681,            0.080735,          0.00038847,            0.011968,          0.00037168,          7.5743e-05,            0.091873,            0.058208,            0.081061,            0.003466,            0.003466,            0.003466
                  68,            0.092341,            0.080768,            0.080873,          0.00039368,            0.014046,          0.00051676,          0.00011532,            0.091706,            0.058846,            0.080684,            0.003367,            0.003367,            0.003367
                  69,            0.091486,            0.088277,            0.082124,          0.00041834,             0.01338,          0.00037575,          0.00010574,            0.091616,            0.059034,            0.080687,            0.003268,            0.003268,            0.003268
                  70,            0.091044,             0.08624,            0.082242,          0.00098364,            0.016943,          0.00082456,          0.00025445,            0.091605,            0.059136,            0.080674,            0.003169,            0.003169,            0.003169
                  71,            0.092514,            0.087387,            0.083668,            0.010394,            0.019282,           0.0070329,           0.0018422,            0.091293,            0.059749,            0.080511,             0.00307,             0.00307,             0.00307
                  72,            0.092921,            0.087598,            0.080477,           0.0033251,            0.017245,           0.0041055,           0.0022316,            0.091169,            0.059853,            0.080511,            0.002971,            0.002971,            0.002971
                  73,            0.091926,            0.083229,            0.081987,           0.0026747,            0.014023,           0.0036495,           0.0014101,            0.091332,            0.059307,            0.080575,            0.002872,            0.002872,            0.002872
                  74,            0.091517,            0.084587,            0.083172,           0.0016803,            0.017465,           0.0016448,          0.00058944,             0.09111,            0.058842,            0.080582,            0.002773,            0.002773,            0.002773
                  75,            0.091777,             0.09469,            0.082812,            0.001599,            0.017225,           0.0016593,          0.00074344,            0.091087,            0.058513,            0.080634,            0.002674,            0.002674,            0.002674
                  76,            0.091415,            0.083266,            0.083026,           0.0019686,            0.020613,           0.0019334,          0.00072462,            0.091105,            0.058781,            0.080628,            0.002575,            0.002575,            0.002575
